Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22 00:00:00-05:00,0.04012524364806032,0.04478252259680856,0.03558719533170514,0.0376177616417408,2714688000,0.0,0.0
1999-01-25 00:00:00-05:00,0.04060308038052436,0.042035665693066576,0.037617763456606765,0.041558749973773956,510480000,0.0,0.0
1999-01-26 00:00:00-05:00,0.042035654120270195,0.0428720928450953,0.03773698028877521,0.03833404555916786,343200000,0.0,0.0
1999-01-27 00:00:00-05:00,0.03845328295101517,0.03940895253473713,0.03630348934294659,0.038214825093746185,244368000,0.0,0.0
1999-01-28 00:00:00-05:00,0.03821481211199038,0.03845326988825411,0.03785620807890557,0.038094665855169296,227520000,0.0,0.0
1999-01-29 00:00:00-05:00,0.038094672087461215,0.03821481836393824,0.036303482949733734,0.036303482949733734,244032000,0.0,0.0
1999-02-01 00:00:00-05:00,0.036303478910164916,0.03725914480260623,0.036303478910164916,0.03702068701386452,154704000,0.0,0.0
1999-02-02 00:00:00-05:00,0.03630348234493719,0.03725914832779669,0.03307970479829738,0.03415460139513016,264096000,0.0,0.0
1999-02-03 00:00:00-05:00,0.033676772605839025,0.0353487312235641,0.03343739569966408,0.034870896488428116,75120000,0.0,0.0
1999-02-04 00:00:00-05:00,0.035348737151246534,0.03773699215020258,0.03487090233598172,0.036781325936317444,181920000,0.0,0.0
1999-02-05 00:00:00-05:00,0.037378390082158756,0.038214829116983935,0.03642363947524416,0.03785622492432594,136848000,0.0,0.0
1999-02-08 00:00:00-05:00,0.03809466692969024,0.03821481318990024,0.036542851477861404,0.036542851477861404,154080000,0.0,0.0
1999-02-09 00:00:00-05:00,0.03725914929520651,0.037497610529344534,0.0346315213335647,0.03510935604572296,86976000,0.0,0.0
1999-02-10 00:00:00-05:00,0.03510936078051674,0.03606502691706915,0.03415460688796956,0.03475167229771614,148224000,0.0,0.0
1999-02-11 00:00:00-05:00,0.0348708861709854,0.03916955936090912,0.0348708861709854,0.03773697465658188,132240000,0.0,0.0
1999-02-12 00:00:00-05:00,0.03821481458482026,0.04012523414958319,0.03821481458482026,0.039886776357889175,109728000,0.0,0.0
1999-02-16 00:00:00-05:00,0.040603074366321344,0.04227503636818793,0.03606502308656863,0.04012523964047432,211008000,0.0,0.0
1999-02-17 00:00:00-05:00,0.039169588113379415,0.039647423057890985,0.03725916741294978,0.037975460290908813,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.03916956699750595,0.039647401684422205,0.03749760854850321,0.03857250511646271,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.03821481458482026,0.04060306881004149,0.037736979924361966,0.039886776357889175,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.040603074366321344,0.041080909092168376,0.037975442912760705,0.04012523964047432,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.04108090029193793,0.042872089113942094,0.03869264625150363,0.042035650461912155,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.04824567598816573,0.050157011603263434,0.044304689790092555,0.04537958651781082,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.047290924780663386,0.048723513474064735,0.04322979206610774,0.0439470037817955,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04442483069394239,0.04585741571683051,0.04155874157101979,0.04191642999649048,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.042991332949489994,0.04394700249079346,0.040125243402861825,0.042155809700489044,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.042035656160769874,0.0422750330434656,0.04108090586135825,0.041797198355197906,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.04203565584597869,0.04203565584597869,0.03869265120738702,0.03893110901117325,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.040841523958934575,0.0410809008122091,0.037736977482452125,0.038094665855169296,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.0384532928519251,0.04036371343393891,0.0384532928519251,0.040244486182928085,78768000,0.0,0.0
1999-03-08 00:00:00-05:00,0.039169561909440306,0.04203565058151618,0.03845326951067178,0.04084152355790138,75888000,0.0,0.0
1999-03-09 00:00:00-05:00,0.04072230880517802,0.04275287510280524,0.04072230880517802,0.042155809700489044,143184000,0.0,0.0
1999-03-10 00:00:00-05:00,0.04275287560685374,0.04275287560685374,0.040841536501712475,0.04143860191106796,235344000,0.0,0.0
1999-03-11 00:00:00-05:00,0.04072230798097386,0.04143860058381285,0.039647407829761505,0.039647407829761505,54288000,0.0,0.0
1999-03-12 00:00:00-05:00,0.03988677838055194,0.03988677838055194,0.03821481652269767,0.03893110901117325,90768000,0.0,0.0
1999-03-15 00:00:00-05:00,0.03988678261201267,0.04108090991185873,0.03964740570571483,0.04060307517647743,108816000,0.0,0.0
1999-03-16 00:00:00-05:00,0.04084153235837688,0.041319367086186304,0.03893111252433899,0.03928971663117409,79152000,0.0,0.0
1999-03-17 00:00:00-05:00,0.039647414597298265,0.04036370732240342,0.03857251767925262,0.03952818736433983,51360000,0.0,0.0
1999-03-18 00:00:00-05:00,0.03964740420884954,0.04060307364353138,0.038692653851347375,0.040006011724472046,46320000,0.0,0.0
