Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-03-19 00:00:00-04:00,13.247958495553616,15.363178759549571,12.246012054713427,12.579994201660156,708486000,0.0,0.0
2008-03-20 00:00:00-04:00,13.003038060017031,14.472559106468054,12.802648440337125,14.32783317565918,198985200,0.0,0.0
2008-03-24 00:00:00-04:00,14.971304371169607,15.07372534860706,13.136629773377091,13.29916763305664,149566400,0.0,0.0
2008-03-25 00:00:00-04:00,13.488422864215659,14.305565249778537,13.319204807409182,14.082910537719727,87092000,0.0,0.0
2008-03-26 00:00:00-04:00,13.967130208817137,14.35677681050962,13.708850772674241,14.240995407104492,43111600,0.0,0.0
2008-03-27 00:00:00-04:00,14.261039809908505,14.414670458056607,13.94932276786,14.00721263885498,39829600,0.0,0.0
2008-03-28 00:00:00-04:00,14.109628751405266,14.125214513174695,13.840216755836186,13.973809242248535,24675200,0.0,0.0
2008-03-31 00:00:00-04:00,13.938186073302639,14.134122477952326,13.815726138906738,13.884749412536621,22157200,0.0,0.0
2008-04-01 00:00:00-04:00,14.040603805607311,14.178649463281223,13.42830346268702,13.717754364013672,60410800,0.0,0.0
2008-04-02 00:00:00-04:00,13.742253380020774,13.875845909118652,13.470614274913089,13.875845909118652,43836400,0.0,0.0
2008-04-03 00:00:00-04:00,13.793463756723046,14.759785533505106,13.764518397573745,14.583888053894043,100868000,0.0,0.0
2008-04-04 00:00:00-04:00,14.450291766508288,14.543806341854468,14.194238497014087,14.35677719116211,36394400,0.0,0.0
2008-04-07 00:00:00-04:00,14.494818353926256,14.650677638681763,14.254350907997383,14.481459617614746,28301600,0.0,0.0
2008-04-08 00:00:00-04:00,14.450291316172226,15.193957247493087,14.430251508525025,15.160558700561523,53925600,0.0,0.0
2008-04-09 00:00:00-04:00,15.2384890392547,15.300832086845515,14.608375796337763,14.648453712463379,48324400,0.0,0.0
2008-04-10 00:00:00-04:00,14.730839952991014,14.857753100103157,14.49705177207447,14.719706535339355,22372000,0.0,0.0
2008-04-11 00:00:00-04:00,14.52822330303387,14.866657795759243,14.52822330303387,14.719706535339355,26421600,0.0,0.0
2008-04-14 00:00:00-04:00,14.851066568896602,14.971300300690993,14.590560999368957,14.6239595413208,28443600,0.0,0.0
2008-04-15 00:00:00-04:00,14.759783944889092,14.817674656956836,14.24990435098393,14.32783317565918,23888000,0.0,0.0
