Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09894319623708725,0.0993733601732624,0.09894319623708725,0.09894319623708725,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09421144899648032,0.09421144899648032,0.09378128498792648,0.09378128498792648,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08732811269476878,0.08732811269476878,0.08689795434474945,0.08689795434474945,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08904870599508286,0.08947886983954176,0.08904870599508286,0.08904870599508286,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09163050353527069,0.09206066190045727,0.09163050353527069,0.09163050353527069,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09722253680229187,0.09765270067131433,0.09722253680229187,0.09722253680229187,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10195434838533401,0.1023852820368189,0.10195434838533401,0.10195434838533401,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10625673085451126,0.10668689488786376,0.10625673085451126,0.10625673085451126,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.1118488609790802,0.11227902513609053,0.1118488609790802,0.1118488609790802,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1221734955906868,0.12260365972699164,0.1221734955906868,0.1221734955906868,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12389408797025679,0.12432425192366077,0.12389408797025679,0.1238940879702568,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12131316296139391,0.12131316296139391,0.12088301032781601,0.12088301032781601,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11787181060608734,0.11787181060608734,0.11744164675474167,0.11744164675474167,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11873216181993484,0.11959248977622325,0.11873216181993484,0.11873216181993484,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11658131383670202,0.11658131383670202,0.11615116149187088,0.11615116149187088,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11141864679678186,0.11141864679678186,0.11098848283290863,0.11098848283290863,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10668689488786376,0.10668689488786376,0.10625673085451126,0.10625673085451126,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10453603468067649,0.10453603468067649,0.1041058823466301,0.1041058823466301,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10969801247119904,0.11012817647445292,0.10969801247119904,0.10969801247119904,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10969801043291917,0.10969801043291917,0.10883769392967224,0.10883769392967224,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10539639464370845,0.10539639464370845,0.10496623069047928,0.10496623069047928,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10539638251066208,0.10582654641437154,0.10539638251066208,0.10539638251066208,14291200,0.0,0.0
