Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05459443635527464,0.06262310235968929,0.05459443635527464,0.05994646996259689,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.05994651588429923,0.06315835410253506,0.05994651588429923,0.06208733096718788,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.0620873031946993,0.063693529382282,0.0620873031946993,0.06315832585096359,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06315834136689746,0.06369354502969786,0.06101691112191717,0.06155211478471756,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.06155212342321613,0.06208732716112939,0.05994651220947633,0.0604817159473896,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.06048170438377053,0.06048170438377053,0.058340889841424125,0.05887609347701073,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.05887609690812276,0.059946504241675906,0.0562000785742399,0.057270485907793045,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05727049710335983,0.05727049710335983,0.05512968201775467,0.05566488578915596,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05566485166288024,0.056735258549451835,0.05512964821959444,0.05673525854945183,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.056735273978617544,0.05887608833395549,0.05620007038978306,0.058340884745121,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05834087655504706,0.05941128358244896,0.05834087655504706,0.05941128358244896,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05941129711259733,0.05941129711259733,0.05780568620583752,0.05887609347701073,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.05887608833395549,0.05887608833395549,0.058340884745121,0.058340884745121,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.058340889841424125,0.05994650074818393,0.058340889841424125,0.05887609347701073,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05941128358244896,0.06101689412355182,0.05941128358244896,0.05941128358244896,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05941128358244896,0.059946487096149914,0.05941128358244896,0.05941128358244896,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.059411291922789974,0.05994649551162447,0.05727047756745203,0.058340884745121,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.058340889841424125,0.05994650074818393,0.058340889841424125,0.05887609347701073,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05887606324113244,0.06048167332332911,0.05887606324113244,0.05994646996259689,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.05994651220947633,0.061016919685302866,0.058876104733649806,0.0604817159473896,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06101691112191717,0.06262313770409708,0.06101691112191717,0.06155211478471756,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06155212719646572,0.0626231503318129,0.06155212719646572,0.06208733096718788,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.062087330967187875,0.062087330967187875,0.05994651588429923,0.06208733096718788,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06208732045123393,0.06476395444539641,0.061552116771161146,0.06422875076532364,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.0642287077468301,0.06476391106843948,0.0642287077468301,0.06476391106843948,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06476394262448805,0.06476394262448805,0.06208730911887271,0.06262312829494476,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06262312829494476,0.06315833187733058,0.06101690195410107,0.06262312829494476,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06262313770409708,0.06262313770409708,0.06155211478471757,0.06155211478471756,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06155209177660512,0.06208729523934697,0.06101688831386326,0.061819691210985184,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.061819704431341,0.06904557061417178,0.06155210493973386,0.06797516345977783,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06851036640984229,0.07520102895423088,0.06851036640984229,0.07225740700960159,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07225743062075946,0.07332783811512616,0.07172161127970031,0.07279263436794281,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07279258790624067,0.07279258790624067,0.07011595528487627,0.07065115869045258,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.0706511766472082,0.07118638018881224,0.06743995539758398,0.06904556602239609,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06904557061417178,0.06904557061417178,0.06690475630538388,0.06797516345977783,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06797516345977783,0.06904557061417178,0.06743995988258086,0.06797516345977783,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06797514699961482,0.06797514699961482,0.06743994355201721,0.06743994355201721,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06797516345977783,0.06904557061417178,0.06797516345977783,0.06797516345977783,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06797516345977783,0.06851036703697481,0.06690475630538388,0.06797516345977783,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06797516487801378,0.06851036846637726,0.0674399612896503,0.06851036846637726,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06851036703697481,0.06851036703697481,0.06797516345977783,0.06797516345977783,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06797516487801378,0.0701159792314677,0.06797516487801378,0.06851036846637726,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06851036248079205,0.06958076956400013,0.06851036248079205,0.06904556602239609,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06904557205474074,0.06904557205474074,0.06851036846637726,0.06851036846637726,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06851036846637726,0.06958077564310422,0.06851036846637726,0.06851036846637726,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06851036248079205,0.0706511766472082,0.06851036248079205,0.06904556602239609,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06904557061417178,0.06904557061417178,0.06743995988258086,0.06797516345977783,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06797514699961482,0.06797514699961482,0.0669047401044196,0.06743994355201721,61977600,0.0,0.0
